WKT,nama,deskripsi
"POLYGON ((106.8245403 -6.3065064, 106.8233387 -6.3064637, 106.8228237 -6.3067623, 106.8207209 -6.3065917, 106.8205063 -6.3060372, 106.8195622 -6.3059518, 106.8184893 -6.3053973, 106.8177168 -6.30544, 106.8170302 -6.3051414, 106.8162148 -6.305184, 106.8163435 -6.3059945, 106.8169872 -6.3070609, 106.8167727 -6.3077434, 106.8160002 -6.308042, 106.8158285 -6.3102174, 106.8164723 -6.3106866, 106.817631 -6.3102601, 106.8177168 -6.3148242, 106.8172018 -6.3152081, 106.8165581 -6.3152507, 106.8166868 -6.3161891, 106.8184034 -6.3162744, 106.819133 -6.3166583, 106.819133 -6.3171702, 106.8215363 -6.3173408, 106.8246691 -6.31781, 106.825742 -6.3112411, 106.8265144 -6.3114971, 106.8269436 -6.3086392, 106.8246262 -6.3083832, 106.8245403 -6.3065064))",Kebun Binatang Ragunan,
