WKT,nama,deskripsi
"POLYGON ((106.889948 -6.3018112, 106.88983 -6.3018219, 106.88983 -6.3021525, 106.8899104 -6.3021365, 106.890522 -6.3021418, 106.8905113 -6.3020618, 106.8906132 -6.3020618, 106.8906078 -6.3019925, 106.8905005 -6.3019872, 106.8904952 -6.3018965, 106.8903718 -6.3019125, 106.8903557 -6.3018219, 106.889948 -6.3018112))",taman mini indonesia indah,
